seed,episode,split,method,true_mass,true_friction,chosen_action,success,final_distance,violation,effort,energy,oracle_energy,energy_regret,ablation
0,5,heavy_object,random_candidate,0.2200,0.9500,13,0.0000,0.2414,0.0000,0.4888,0.2561,0.1410,0.1151,False
0,5,heavy_object,geometric_greedy,0.2200,0.9500,10,0.0000,0.1298,0.0000,0.3730,0.1410,0.1410,0.0000,False
0,5,heavy_object,nominal_rollout_mpc,0.2200,0.9500,8,0.0000,0.1089,1.0000,0.3730,0.4201,0.1410,0.2791,False
0,5,heavy_object,robust_worst_case_mpc,0.2200,0.9500,10,0.0000,0.1298,0.0000,0.3730,0.1410,0.1410,0.0000,False
0,5,heavy_object,mlp_energy_scorer,0.2200,0.9500,10,0.0000,0.1298,0.0000,0.3730,0.1410,0.1410,0.0000,False
0,5,heavy_object,transformer_energy_scorer,0.2200,0.9500,10,0.0000,0.1298,0.0000,0.3730,0.1410,0.1410,0.0000,False
0,5,heavy_object,oracle_mujoco_rollout_selector,0.2200,0.9500,10,0.0000,0.1298,0.0000,0.3730,0.1410,0.1410,0.0000,False
0,6,heavy_object,random_candidate,0.2200,0.9500,6,1.0000,0.0589,0.0000,0.4111,0.0713,0.0713,0.0000,False
0,6,heavy_object,geometric_greedy,0.2200,0.9500,5,0.0000,0.2287,0.0000,0.5446,0.2450,0.0713,0.1738,False
0,6,heavy_object,nominal_rollout_mpc,0.2200,0.9500,6,1.0000,0.0589,0.0000,0.4111,0.0713,0.0713,0.0000,False
0,6,heavy_object,robust_worst_case_mpc,0.2200,0.9500,6,1.0000,0.0589,0.0000,0.4111,0.0713,0.0713,0.0000,False
0,6,heavy_object,mlp_energy_scorer,0.2200,0.9500,6,1.0000,0.0589,0.0000,0.4111,0.0713,0.0713,0.0000,False
0,6,heavy_object,transformer_energy_scorer,0.2200,0.9500,6,1.0000,0.0589,0.0000,0.4111,0.0713,0.0713,0.0000,False
0,6,heavy_object,oracle_mujoco_rollout_selector,0.2200,0.9500,6,1.0000,0.0589,0.0000,0.4111,0.0713,0.0713,0.0000,False
0,7,heavy_object,random_candidate,0.3800,0.4500,3,0.0000,0.2819,1.0000,0.5077,0.5972,0.1801,0.4171,False
0,7,heavy_object,geometric_greedy,0.3800,0.4500,10,0.0000,0.2155,0.0000,0.3859,0.2271,0.1801,0.0470,False
0,7,heavy_object,nominal_rollout_mpc,0.3800,0.4500,8,0.0000,0.1685,0.0000,0.3859,0.1801,0.1801,0.0000,False
0,7,heavy_object,robust_worst_case_mpc,0.3800,0.4500,10,0.0000,0.2155,0.0000,0.3859,0.2271,0.1801,0.0470,False
0,7,heavy_object,mlp_energy_scorer,0.3800,0.4500,8,0.0000,0.1685,0.0000,0.3859,0.1801,0.1801,0.0000,False
0,7,heavy_object,transformer_energy_scorer,0.3800,0.4500,8,0.0000,0.1685,0.0000,0.3859,0.1801,0.1801,0.0000,False
0,7,heavy_object,oracle_mujoco_rollout_selector,0.3800,0.4500,8,0.0000,0.1685,0.0000,0.3859,0.1801,0.1801,0.0000,False
0,8,heavy_object,random_candidate,0.3800,0.4500,5,0.0000,0.1362,1.0000,0.4340,0.4492,0.1939,0.2554,False
0,8,heavy_object,geometric_greedy,0.3800,0.4500,12,0.0000,0.1838,0.0000,0.3357,0.1939,0.1939,0.0000,False
0,8,heavy_object,nominal_rollout_mpc,0.3800,0.4500,12,0.0000,0.1838,0.0000,0.3357,0.1939,0.1939,0.0000,False
0,8,heavy_object,robust_worst_case_mpc,0.3800,0.4500,12,0.0000,0.1838,0.0000,0.3357,0.1939,0.1939,0.0000,False
0,8,heavy_object,mlp_energy_scorer,0.3800,0.4500,12,0.0000,0.1838,0.0000,0.3357,0.1939,0.1939,0.0000,False
0,8,heavy_object,transformer_energy_scorer,0.3800,0.4500,12,0.0000,0.1838,0.0000,0.3357,0.1939,0.1939,0.0000,False
0,8,heavy_object,oracle_mujoco_rollout_selector,0.3800,0.4500,12,0.0000,0.1838,0.0000,0.3357,0.1939,0.1939,0.0000,False
0,9,heavy_object,random_candidate,0.3000,0.9500,11,0.0000,0.2300,1.0000,0.5494,0.5465,0.1398,0.4067,False
0,9,heavy_object,geometric_greedy,0.3000,0.9500,5,0.0000,0.1986,0.0000,0.5494,0.2150,0.1398,0.0753,False
0,9,heavy_object,nominal_rollout_mpc,0.3000,0.9500,4,0.0000,0.1273,0.0000,0.4144,0.1398,0.1398,0.0000,False
0,9,heavy_object,robust_worst_case_mpc,0.3000,0.9500,4,0.0000,0.1273,0.0000,0.4144,0.1398,0.1398,0.0000,False
0,9,heavy_object,mlp_energy_scorer,0.3000,0.9500,4,0.0000,0.1273,0.0000,0.4144,0.1398,0.1398,0.0000,False
0,9,heavy_object,transformer_energy_scorer,0.3000,0.9500,4,0.0000,0.1273,0.0000,0.4144,0.1398,0.1398,0.0000,False
0,9,heavy_object,oracle_mujoco_rollout_selector,0.3000,0.9500,4,0.0000,0.1273,0.0000,0.4144,0.1398,0.1398,0.0000,False
0,10,heavy_object,random_candidate,0.3000,0.4500,3,0.0000,0.3045,1.0000,0.4946,0.6193,0.1555,0.4638,False
0,10,heavy_object,geometric_greedy,0.3000,0.4500,10,0.0000,0.1442,0.0000,0.3770,0.1555,0.1555,0.0000,False
0,10,heavy_object,nominal_rollout_mpc,0.3000,0.4500,10,0.0000,0.1442,0.0000,0.3770,0.1555,0.1555,0.0000,False
0,10,heavy_object,robust_worst_case_mpc,0.3000,0.4500,10,0.0000,0.1442,0.0000,0.3770,0.1555,0.1555,0.0000,False
0,10,heavy_object,mlp_energy_scorer,0.3000,0.4500,10,0.0000,0.1442,0.0000,0.3770,0.1555,0.1555,0.0000,False
0,10,heavy_object,transformer_energy_scorer,0.3000,0.4500,10,0.0000,0.1442,0.0000,0.3770,0.1555,0.1555,0.0000,False
0,10,heavy_object,oracle_mujoco_rollout_selector,0.3000,0.4500,10,0.0000,0.1442,0.0000,0.3770,0.1555,0.1555,0.0000,False
0,11,heavy_object,random_candidate,0.2200,0.7000,4,0.0000,0.1262,1.0000,0.4225,0.4389,0.0539,0.3850,False
0,11,heavy_object,geometric_greedy,0.2200,0.7000,9,0.0000,0.1867,0.0000,0.5613,0.2036,0.0539,0.1496,False
0,11,heavy_object,nominal_rollout_mpc,0.2200,0.7000,8,1.0000,0.0412,0.0000,0.4225,0.0539,0.0539,0.0000,False
0,11,heavy_object,robust_worst_case_mpc,0.2200,0.7000,8,1.0000,0.0412,0.0000,0.4225,0.0539,0.0539,0.0000,False
0,11,heavy_object,mlp_energy_scorer,0.2200,0.7000,8,1.0000,0.0412,0.0000,0.4225,0.0539,0.0539,0.0000,False
0,11,heavy_object,transformer_energy_scorer,0.2200,0.7000,8,1.0000,0.0412,0.0000,0.4225,0.0539,0.0539,0.0000,False
0,11,heavy_object,oracle_mujoco_rollout_selector,0.2200,0.7000,8,1.0000,0.0412,0.0000,0.4225,0.0539,0.0539,0.0000,False
0,12,heavy_object,random_candidate,0.3800,0.7000,4,0.0000,0.0794,1.0000,0.3597,0.3902,0.1251,0.2651,False
0,12,heavy_object,geometric_greedy,0.3800,0.7000,9,0.0000,0.1837,0.0000,0.4693,0.1978,0.1251,0.0727,False
0,12,heavy_object,nominal_rollout_mpc,0.3800,0.7000,8,0.0000,0.1143,0.0000,0.3597,0.1251,0.1251,0.0000,False
0,12,heavy_object,robust_worst_case_mpc,0.3800,0.7000,8,0.0000,0.1143,0.0000,0.3597,0.1251,0.1251,0.0000,False
0,12,heavy_object,mlp_energy_scorer,0.3800,0.7000,8,0.0000,0.1143,0.0000,0.3597,0.1251,0.1251,0.0000,False
0,12,heavy_object,transformer_energy_scorer,0.3800,0.7000,8,0.0000,0.1143,0.0000,0.3597,0.1251,0.1251,0.0000,False
0,12,heavy_object,oracle_mujoco_rollout_selector,0.3800,0.7000,8,0.0000,0.1143,0.0000,0.3597,0.1251,0.1251,0.0000,False
0,13,heavy_object,random_candidate,0.2200,0.4500,6,0.0000,0.0629,1.0000,0.3518,0.3735,0.2127,0.1608,False
0,13,heavy_object,geometric_greedy,0.2200,0.4500,10,0.0000,0.2021,0.0000,0.3518,0.2127,0.2127,0.0000,False
0,13,heavy_object,nominal_rollout_mpc,0.2200,0.4500,10,0.0000,0.2021,0.0000,0.3518,0.2127,0.2127,0.0000,False
0,13,heavy_object,robust_worst_case_mpc,0.2200,0.4500,10,0.0000,0.2021,0.0000,0.3518,0.2127,0.2127,0.0000,False
0,13,heavy_object,mlp_energy_scorer,0.2200,0.4500,10,0.0000,0.2021,0.0000,0.3518,0.2127,0.2127,0.0000,False
0,13,heavy_object,transformer_energy_scorer,0.2200,0.4500,10,0.0000,0.2021,0.0000,0.3518,0.2127,0.2127,0.0000,False
0,13,heavy_object,oracle_mujoco_rollout_selector,0.2200,0.4500,10,0.0000,0.2021,0.0000,0.3518,0.2127,0.2127,0.0000,False
0,14,heavy_object,random_candidate,0.3000,0.4500,4,0.0000,0.1028,1.0000,0.4102,0.4151,0.1638,0.2513,False
0,14,heavy_object,geometric_greedy,0.3000,0.4500,10,0.0000,0.1880,0.0000,0.4102,0.2003,0.1638,0.0365,False
0,14,heavy_object,nominal_rollout_mpc,0.3000,0.4500,8,0.0000,0.1515,0.0000,0.4102,0.1638,0.1638,0.0000,False
0,14,heavy_object,robust_worst_case_mpc,0.3000,0.4500,8,0.0000,0.1515,0.0000,0.4102,0.1638,0.1638,0.0000,False
0,14,heavy_object,mlp_energy_scorer,0.3000,0.4500,8,0.0000,0.1515,0.0000,0.4102,0.1638,0.1638,0.0000,False
0,14,heavy_object,transformer_energy_scorer,0.3000,0.4500,8,0.0000,0.1515,0.0000,0.4102,0.1638,0.1638,0.0000,False
0,14,heavy_object,oracle_mujoco_rollout_selector,0.3000,0.4500,8,0.0000,0.1515,0.0000,0.4102,0.1638,0.1638,0.0000,False
0,15,heavy_object,random_candidate,0.3000,0.4500,12,0.0000,0.2069,1.0000,0.3435,0.5172,0.1504,0.3669,False
0,15,heavy_object,geometric_greedy,0.3000,0.4500,2,0.0000,0.1831,0.0000,0.3435,0.1934,0.1504,0.0430,False
0,15,heavy_object,nominal_rollout_mpc,0.3000,0.4500,4,0.0000,0.1401,0.0000,0.3435,0.1504,0.1504,0.0000,False
0,15,heavy_object,robust_worst_case_mpc,0.3000,0.4500,4,0.0000,0.1401,0.0000,0.3435,0.1504,0.1504,0.0000,False
0,15,heavy_object,mlp_energy_scorer,0.3000,0.4500,2,0.0000,0.1831,0.0000,0.3435,0.1934,0.1504,0.0430,False
0,15,heavy_object,transformer_energy_scorer,0.3000,0.4500,4,0.0000,0.1401,0.0000,0.3435,0.1504,0.1504,0.0000,False
0,15,heavy_object,oracle_mujoco_rollout_selector,0.3000,0.4500,4,0.0000,0.1401,0.0000,0.3435,0.1504,0.1504,0.0000,False
1,0,heavy_object,random_candidate,0.3800,0.7000,3,0.0000,0.0735,1.0000,0.4753,0.3877,0.0860,0.3017,False
1,0,heavy_object,geometric_greedy,0.3800,0.7000,9,0.0000,0.2425,0.0000,0.4753,0.2568,0.0860,0.1708,False
1,0,heavy_object,nominal_rollout_mpc,0.3800,0.7000,6,0.0000,0.0751,0.0000,0.3639,0.0860,0.0860,0.0000,False
1,0,heavy_object,robust_worst_case_mpc,0.3800,0.7000,8,0.0000,0.1362,0.0000,0.3639,0.1471,0.0860,0.0611,False
1,0,heavy_object,mlp_energy_scorer,0.3800,0.7000,8,0.0000,0.1362,0.0000,0.3639,0.1471,0.0860,0.0611,False
1,0,heavy_object,transformer_energy_scorer,0.3800,0.7000,8,0.0000,0.1362,0.0000,0.3639,0.1471,0.0860,0.0611,False
1,0,heavy_object,oracle_mujoco_rollout_selector,0.3800,0.7000,6,0.0000,0.0751,0.0000,0.3639,0.0860,0.0860,0.0000,False
1,1,heavy_object,random_candidate,0.2200,0.7000,9,0.0000,0.4473,1.0000,0.5491,0.7638,0.0928,0.6710,False
1,1,heavy_object,geometric_greedy,0.2200,0.7000,5,0.0000,0.2963,0.0000,0.5491,0.3128,0.0928,0.2200,False
1,1,heavy_object,nominal_rollout_mpc,0.2200,0.7000,6,0.0000,0.0804,0.0000,0.4142,0.0928,0.0928,0.0000,False
1,1,heavy_object,robust_worst_case_mpc,0.2200,0.7000,6,0.0000,0.0804,0.0000,0.4142,0.0928,0.0928,0.0000,False
1,1,heavy_object,mlp_energy_scorer,0.2200,0.7000,6,0.0000,0.0804,0.0000,0.4142,0.0928,0.0928,0.0000,False
1,1,heavy_object,transformer_energy_scorer,0.2200,0.7000,6,0.0000,0.0804,0.0000,0.4142,0.0928,0.0928,0.0000,False
1,1,heavy_object,oracle_mujoco_rollout_selector,0.2200,0.7000,6,0.0000,0.0804,0.0000,0.4142,0.0928,0.0928,0.0000,False
1,2,heavy_object,random_candidate,0.3000,0.4500,5,0.0000,0.1365,1.0000,0.5227,0.4521,0.2005,0.2516,False
1,2,heavy_object,geometric_greedy,0.3000,0.4500,10,0.0000,0.1887,0.0000,0.3961,0.2005,0.2005,0.0000,False
1,2,heavy_object,nominal_rollout_mpc,0.3000,0.4500,10,0.0000,0.1887,0.0000,0.3961,0.2005,0.2005,0.0000,False
1,2,heavy_object,robust_worst_case_mpc,0.3000,0.4500,10,0.0000,0.1887,0.0000,0.3961,0.2005,0.2005,0.0000,False
1,2,heavy_object,mlp_energy_scorer,0.3000,0.4500,10,0.0000,0.1887,0.0000,0.3961,0.2005,0.2005,0.0000,False
1,2,heavy_object,transformer_energy_scorer,0.3000,0.4500,10,0.0000,0.1887,0.0000,0.3961,0.2005,0.2005,0.0000,False
1,2,heavy_object,oracle_mujoco_rollout_selector,0.3000,0.4500,10,0.0000,0.1887,0.0000,0.3961,0.2005,0.2005,0.0000,False
1,3,heavy_object,random_candidate,0.3000,0.4500,3,0.0000,0.2789,1.0000,0.4580,0.5927,0.1992,0.3935,False
1,3,heavy_object,geometric_greedy,0.3000,0.4500,0,0.0000,0.1886,0.0000,0.3521,0.1992,0.1992,0.0000,False
1,3,heavy_object,nominal_rollout_mpc,0.3000,0.4500,0,0.0000,0.1886,0.0000,0.3521,0.1992,0.1992,0.0000,False
1,3,heavy_object,robust_worst_case_mpc,0.3000,0.4500,0,0.0000,0.1886,0.0000,0.3521,0.1992,0.1992,0.0000,False
1,3,heavy_object,mlp_energy_scorer,0.3000,0.4500,0,0.0000,0.1886,0.0000,0.3521,0.1992,0.1992,0.0000,False
1,3,heavy_object,transformer_energy_scorer,0.3000,0.4500,0,0.0000,0.1886,0.0000,0.3521,0.1992,0.1992,0.0000,False
1,3,heavy_object,oracle_mujoco_rollout_selector,0.3000,0.4500,0,0.0000,0.1886,0.0000,0.3521,0.1992,0.1992,0.0000,False
1,4,heavy_object,random_candidate,0.2200,0.7000,0,0.0000,0.2279,0.0000,0.4243,0.2406,0.0967,0.1439,False
1,4,heavy_object,geometric_greedy,0.2200,0.7000,5,0.0000,0.2879,0.0000,0.5640,0.3048,0.0967,0.2081,False
1,4,heavy_object,nominal_rollout_mpc,0.2200,0.7000,6,0.0000,0.0840,0.0000,0.4243,0.0967,0.0967,0.0000,False
1,4,heavy_object,robust_worst_case_mpc,0.2200,0.7000,6,0.0000,0.0840,0.0000,0.4243,0.0967,0.0967,0.0000,False
1,4,heavy_object,mlp_energy_scorer,0.2200,0.7000,6,0.0000,0.0840,0.0000,0.4243,0.0967,0.0967,0.0000,False
1,4,heavy_object,transformer_energy_scorer,0.2200,0.7000,6,0.0000,0.0840,0.0000,0.4243,0.0967,0.0967,0.0000,False
1,4,heavy_object,oracle_mujoco_rollout_selector,0.2200,0.7000,6,0.0000,0.0840,0.0000,0.4243,0.0967,0.0967,0.0000,False
1,5,heavy_object,random_candidate,0.2200,0.4500,5,0.0000,0.1914,1.0000,0.4152,0.5039,0.1977,0.3062,False
1,5,heavy_object,geometric_greedy,0.2200,0.4500,0,0.0000,0.2429,0.0000,0.3229,0.2526,0.1977,0.0548,False
1,5,heavy_object,nominal_rollout_mpc,0.2200,0.4500,2,0.0000,0.1880,0.0000,0.3229,0.1977,0.1977,0.0000,False
1,5,heavy_object,robust_worst_case_mpc,0.2200,0.4500,2,0.0000,0.1880,0.0000,0.3229,0.1977,0.1977,0.0000,False
1,5,heavy_object,mlp_energy_scorer,0.2200,0.4500,2,0.0000,0.1880,0.0000,0.3229,0.1977,0.1977,0.0000,False
1,5,heavy_object,transformer_energy_scorer,0.2200,0.4500,2,0.0000,0.1880,0.0000,0.3229,0.1977,0.1977,0.0000,False
1,5,heavy_object,oracle_mujoco_rollout_selector,0.2200,0.4500,2,0.0000,0.1880,0.0000,0.3229,0.1977,0.1977,0.0000,False
1,6,heavy_object,random_candidate,0.3800,0.4500,11,0.0000,0.2959,1.0000,0.5358,0.6119,0.1846,0.4273,False
1,6,heavy_object,geometric_greedy,0.3800,0.4500,2,0.0000,0.2284,0.0000,0.4051,0.2406,0.1846,0.0560,False
1,6,heavy_object,nominal_rollout_mpc,0.3800,0.4500,4,0.0000,0.1725,0.0000,0.4051,0.1846,0.1846,0.0000,False
1,6,heavy_object,robust_worst_case_mpc,0.3800,0.4500,4,0.0000,0.1725,0.0000,0.4051,0.1846,0.1846,0.0000,False
1,6,heavy_object,mlp_energy_scorer,0.3800,0.4500,4,0.0000,0.1725,0.0000,0.4051,0.1846,0.1846,0.0000,False
1,6,heavy_object,transformer_energy_scorer,0.3800,0.4500,4,0.0000,0.1725,0.0000,0.4051,0.1846,0.1846,0.0000,False
1,6,heavy_object,oracle_mujoco_rollout_selector,0.3800,0.4500,4,0.0000,0.1725,0.0000,0.4051,0.1846,0.1846,0.0000,False
1,7,heavy_object,random_candidate,0.3000,0.7000,12,0.0000,0.3069,0.0000,0.3659,0.3178,0.2083,0.1096,False
1,7,heavy_object,geometric_greedy,0.3000,0.7000,10,0.0000,0.1973,0.0000,0.3659,0.2083,0.2083,0.0000,False
1,7,heavy_object,nominal_rollout_mpc,0.3000,0.7000,10,0.0000,0.1973,0.0000,0.3659,0.2083,0.2083,0.0000,False
1,7,heavy_object,robust_worst_case_mpc,0.3000,0.7000,10,0.0000,0.1973,0.0000,0.3659,0.2083,0.2083,0.0000,False
1,7,heavy_object,mlp_energy_scorer,0.3000,0.7000,10,0.0000,0.1973,0.0000,0.3659,0.2083,0.2083,0.0000,False
1,7,heavy_object,transformer_energy_scorer,0.3000,0.7000,10,0.0000,0.1973,0.0000,0.3659,0.2083,0.2083,0.0000,False
1,7,heavy_object,oracle_mujoco_rollout_selector,0.3000,0.7000,10,0.0000,0.1973,0.0000,0.3659,0.2083,0.2083,0.0000,False
1,8,heavy_object,random_candidate,0.3000,0.9500,10,0.0000,0.2341,0.0000,0.4032,0.2462,0.1238,0.1224,False
1,8,heavy_object,geometric_greedy,0.3000,0.9500,9,0.0000,0.2183,0.0000,0.5330,0.2342,0.1238,0.1104,False
1,8,heavy_object,nominal_rollout_mpc,0.3000,0.9500,8,0.0000,0.1117,0.0000,0.4032,0.1238,0.1238,0.0000,False
1,8,heavy_object,robust_worst_case_mpc,0.3000,0.9500,8,0.0000,0.1117,0.0000,0.4032,0.1238,0.1238,0.0000,False
1,8,heavy_object,mlp_energy_scorer,0.3000,0.9500,8,0.0000,0.1117,0.0000,0.4032,0.1238,0.1238,0.0000,False
1,8,heavy_object,transformer_energy_scorer,0.3000,0.9500,8,0.0000,0.1117,0.0000,0.4032,0.1238,0.1238,0.0000,False
1,8,heavy_object,oracle_mujoco_rollout_selector,0.3000,0.9500,8,0.0000,0.1117,0.0000,0.4032,0.1238,0.1238,0.0000,False
1,9,heavy_object,random_candidate,0.3800,0.4500,10,0.0000,0.2377,0.0000,0.4117,0.2501,0.2007,0.0494,False
1,9,heavy_object,geometric_greedy,0.3800,0.4500,10,0.0000,0.2377,0.0000,0.4117,0.2501,0.2007,0.0494,False
1,9,heavy_object,nominal_rollout_mpc,0.3800,0.4500,8,0.0000,0.1883,0.0000,0.4117,0.2007,0.2007,0.0000,False
1,9,heavy_object,robust_worst_case_mpc,0.3800,0.4500,8,0.0000,0.1883,0.0000,0.4117,0.2007,0.2007,0.0000,False
1,9,heavy_object,mlp_energy_scorer,0.3800,0.4500,8,0.0000,0.1883,0.0000,0.4117,0.2007,0.2007,0.0000,False
1,9,heavy_object,transformer_energy_scorer,0.3800,0.4500,8,0.0000,0.1883,0.0000,0.4117,0.2007,0.2007,0.0000,False
1,9,heavy_object,oracle_mujoco_rollout_selector,0.3800,0.4500,8,0.0000,0.1883,0.0000,0.4117,0.2007,0.2007,0.0000,False
1,10,heavy_object,random_candidate,0.2200,0.7000,6,1.0000,0.0730,0.0000,0.3274,0.0828,0.0828,0.0000,False
1,10,heavy_object,geometric_greedy,0.2200,0.7000,2,0.0000,0.1362,0.0000,0.3274,0.1460,0.0828,0.0632,False
1,10,heavy_object,nominal_rollout_mpc,0.2200,0.7000,6,1.0000,0.0730,0.0000,0.3274,0.0828,0.0828,0.0000,False
1,10,heavy_object,robust_worst_case_mpc,0.2200,0.7000,4,0.0000,0.1049,0.0000,0.3274,0.1147,0.0828,0.0319,False
1,10,heavy_object,mlp_energy_scorer,0.2200,0.7000,2,0.0000,0.1362,0.0000,0.3274,0.1460,0.0828,0.0632,False
1,10,heavy_object,transformer_energy_scorer,0.2200,0.7000,4,0.0000,0.1049,0.0000,0.3274,0.1147,0.0828,0.0319,False
1,10,heavy_object,oracle_mujoco_rollout_selector,0.2200,0.7000,6,1.0000,0.0730,0.0000,0.3274,0.0828,0.0828,0.0000,False
1,11,heavy_object,random_candidate,0.3800,0.9500,12,0.0000,0.2507,1.0000,0.4171,0.5633,0.1224,0.4409,False
1,11,heavy_object,geometric_greedy,0.3800,0.9500,5,0.0000,0.1994,0.0000,0.5534,0.2160,0.1224,0.0936,False
1,11,heavy_object,nominal_rollout_mpc,0.3800,0.9500,2,0.0000,0.1098,0.0000,0.4171,0.1224,0.1224,0.0000,False
1,11,heavy_object,robust_worst_case_mpc,0.3800,0.9500,2,0.0000,0.1098,0.0000,0.4171,0.1224,0.1224,0.0000,False
1,11,heavy_object,mlp_energy_scorer,0.3800,0.9500,2,0.0000,0.1098,0.0000,0.4171,0.1224,0.1224,0.0000,False
1,11,heavy_object,transformer_energy_scorer,0.3800,0.9500,2,0.0000,0.1098,0.0000,0.4171,0.1224,0.1224,0.0000,False
1,11,heavy_object,oracle_mujoco_rollout_selector,0.3800,0.9500,2,0.0000,0.1098,0.0000,0.4171,0.1224,0.1224,0.0000,False
1,12,heavy_object,random_candidate,0.3000,0.9500,8,0.0000,0.1251,0.0000,0.3610,0.1359,0.0707,0.0652,False
1,12,heavy_object,geometric_greedy,0.3000,0.9500,9,0.0000,0.1868,0.0000,0.4711,0.2009,0.0707,0.1302,False
1,12,heavy_object,nominal_rollout_mpc,0.3000,0.9500,6,1.0000,0.0599,0.0000,0.3610,0.0707,0.0707,0.0000,False
1,12,heavy_object,robust_worst_case_mpc,0.3000,0.9500,6,1.0000,0.0599,0.0000,0.3610,0.0707,0.0707,0.0000,False
1,12,heavy_object,mlp_energy_scorer,0.3000,0.9500,6,1.0000,0.0599,0.0000,0.3610,0.0707,0.0707,0.0000,False
1,12,heavy_object,transformer_energy_scorer,0.3000,0.9500,6,1.0000,0.0599,0.0000,0.3610,0.0707,0.0707,0.0000,False
1,12,heavy_object,oracle_mujoco_rollout_selector,0.3000,0.9500,6,1.0000,0.0599,0.0000,0.3610,0.0707,0.0707,0.0000,False
1,13,heavy_object,random_candidate,0.2200,0.4500,5,0.0000,0.2168,1.0000,0.5211,0.5325,0.2201,0.3124,False
1,13,heavy_object,geometric_greedy,0.2200,0.4500,2,0.0000,0.2082,0.0000,0.3951,0.2201,0.2201,0.0000,False
1,13,heavy_object,nominal_rollout_mpc,0.2200,0.4500,2,0.0000,0.2082,0.0000,0.3951,0.2201,0.2201,0.0000,False
1,13,heavy_object,robust_worst_case_mpc,0.2200,0.4500,2,0.0000,0.2082,0.0000,0.3951,0.2201,0.2201,0.0000,False
1,13,heavy_object,mlp_energy_scorer,0.2200,0.4500,2,0.0000,0.2082,0.0000,0.3951,0.2201,0.2201,0.0000,False
1,13,heavy_object,transformer_energy_scorer,0.2200,0.4500,2,0.0000,0.2082,0.0000,0.3951,0.2201,0.2201,0.0000,False
1,13,heavy_object,oracle_mujoco_rollout_selector,0.2200,0.4500,2,0.0000,0.2082,0.0000,0.3951,0.2201,0.2201,0.0000,False
1,14,heavy_object,random_candidate,0.3000,0.7000,9,0.0000,0.1555,1.0000,0.4770,0.4698,0.2005,0.2694,False
1,14,heavy_object,geometric_greedy,0.3000,0.7000,0,0.0000,0.3134,0.0000,0.3650,0.3243,0.2005,0.1239,False
1,14,heavy_object,nominal_rollout_mpc,0.3000,0.7000,2,0.0000,0.1895,0.0000,0.3650,0.2005,0.2005,0.0000,False
1,14,heavy_object,robust_worst_case_mpc,0.3000,0.7000,2,0.0000,0.1895,0.0000,0.3650,0.2005,0.2005,0.0000,False
1,14,heavy_object,mlp_energy_scorer,0.3000,0.7000,2,0.0000,0.1895,0.0000,0.3650,0.2005,0.2005,0.0000,False
1,14,heavy_object,transformer_energy_scorer,0.3000,0.7000,2,0.0000,0.1895,0.0000,0.3650,0.2005,0.2005,0.0000,False
1,14,heavy_object,oracle_mujoco_rollout_selector,0.3000,0.7000,2,0.0000,0.1895,0.0000,0.3650,0.2005,0.2005,0.0000,False
1,15,heavy_object,random_candidate,0.2200,0.4500,10,0.0000,0.1796,0.0000,0.4140,0.1920,0.1260,0.0661,False
1,15,heavy_object,geometric_greedy,0.2200,0.4500,9,0.0000,0.3405,0.0000,0.5488,0.3569,0.1260,0.2310,False
1,15,heavy_object,nominal_rollout_mpc,0.2200,0.4500,6,0.0000,0.1135,0.0000,0.4140,0.1260,0.1260,0.0000,False
1,15,heavy_object,robust_worst_case_mpc,0.2200,0.4500,8,0.0000,0.1351,0.0000,0.4140,0.1475,0.1260,0.0216,False
1,15,heavy_object,mlp_energy_scorer,0.2200,0.4500,8,0.0000,0.1351,0.0000,0.4140,0.1475,0.1260,0.0216,False
1,15,heavy_object,transformer_energy_scorer,0.2200,0.4500,8,0.0000,0.1351,0.0000,0.4140,0.1475,0.1260,0.0216,False
1,15,heavy_object,oracle_mujoco_rollout_selector,0.2200,0.4500,6,0.0000,0.1135,0.0000,0.4140,0.1260,0.1260,0.0000,False
2,0,heavy_object,random_candidate,0.3800,0.7000,7,0.0000,0.0863,1.0000,0.5684,0.4033,0.2580,0.1453,False
2,0,heavy_object,geometric_greedy,0.3800,0.7000,10,0.0000,0.2451,0.0000,0.4273,0.2580,0.2580,0.0000,False
2,0,heavy_object,nominal_rollout_mpc,0.3800,0.7000,10,0.0000,0.2451,0.0000,0.4273,0.2580,0.2580,0.0000,False
2,0,heavy_object,robust_worst_case_mpc,0.3800,0.7000,10,0.0000,0.2451,0.0000,0.4273,0.2580,0.2580,0.0000,False
2,0,heavy_object,mlp_energy_scorer,0.3800,0.7000,10,0.0000,0.2451,0.0000,0.4273,0.2580,0.2580,0.0000,False
2,0,heavy_object,transformer_energy_scorer,0.3800,0.7000,10,0.0000,0.2451,0.0000,0.4273,0.2580,0.2580,0.0000,False
2,0,heavy_object,oracle_mujoco_rollout_selector,0.3800,0.7000,10,0.0000,0.2451,0.0000,0.4273,0.2580,0.2580,0.0000,False
2,1,heavy_object,random_candidate,0.3000,0.7000,6,0.0000,0.0897,1.0000,0.4090,0.4019,0.2405,0.1615,False
2,1,heavy_object,geometric_greedy,0.3000,0.7000,2,0.0000,0.2282,0.0000,0.4090,0.2405,0.2405,0.0000,False
2,1,heavy_object,nominal_rollout_mpc,0.3000,0.7000,2,0.0000,0.2282,0.0000,0.4090,0.2405,0.2405,0.0000,False
